intersection_code,stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_name_short,parent_station,stop_name,reference_place,location_type,stop_place,stop_code
F-N/B,32.7471570863,1,,-117.163790219,12418,1st&Robinson,,1st Av & Robinson Av,,0,,12418
F-E/B,32.67448021,2,,-117.077079304,50015,18th&Lanoitan,,18th St & Lanoitan Av,,0,,50015
F-S/B,32.7606405815,1,,-117.067098448,12207,Coll&El Cjn,,College Av & El Cajon Bl,,0,colelc,12207
N-E/B,32.6873506664,1,,-117.079234638,50013,4th&Drexel,,4th St & Drexel Av,,0,,50013
F-E/B,32.6736447542,1,,-117.080337375,50012,18th&Prospect,,18th St & Prospect St,,0,,50012
N-E/B,32.6727917317,1,,-117.083335249,50011,18th&Newell,,18th St & Newell St,,0,,50011
M-Street-E/B,32.6764983809,1,,-117.086334063,50010,Pza&1900,,Plaza Bl & 1900,,0,,50010
N-N/B,32.7196476406,1,,-117.163729353,12411,1st&Ash,,1st Av & Ash St,,0,1stash,12411
N-N/B,32.7736790272,1,,-117.166183306,12410,Ulric&Linbrook,,Ulric St & Linbrook Dr,,0,,12410
N-N/B,32.7385674756,1,,-117.163857245,12412,1st&Spruce,,1st Av & Spruce St,,0,,12412
N-N/B,32.7259581566,1,,-117.163739502,12415,1st&Grape,,1st Av & Grape St,,0,,12415
N-N/B,32.740667229,1,,-117.163872517,12414,1st&Upas,,1st Av & Upas St,,0,,12414
N-N/B,32.7333236373,1,,-117.163812621,12417,1st&Nutmeg,,1st Av & Nutmeg St,,0,,12417
N-N/B,32.7364924571,1,,-117.16384223,12416,1st&Quince,,1st Av & Quince St,,0,,12416
F-E/B,32.7477280708,0,,-117.109305667,88879,Wightman&40th,,Wightman St & 40th St,,0,,88879
F-N/B,32.7308446656,1,,-117.097170937,60631,Home&45th,,Home Av & 45th St,,0,,60631
F-S/B,32.7844436466,2,,-117.173736658,11611,Comstock&Langmuir,,Comstock St & Langmuir St,,0,,11611
F-W/B,32.8373466114,1,,-116.718331429,40336,Willows&Viejas Grade,,Willows Rd & Viejas Grade Rd,,0,,40336
,32.7819337589,,,-117.011121825,grotro,grotro,,Grossmont Transit Center,,1,,
N-W/B,32.8356017343,2,,-116.721841414,40335,Willows&Willowside,,Willows Rd & Willowside Ter,,0,,40335
N-N/B,32.7240824634,1,,-117.093691838,12524,Fairmnt&47th,,Fairmount Av & 47th St,,0,,12524
N-N/B,32.7120653963,1,,-117.093381751,12527,47th&Guymon,,47th St & Guymon St,,0,,12527
N-N/B,32.9684963182,1,,-117.096797804,12526,Carmel Mtn&Via San Marco,,Carmel Mountain Rd & Via San Marco,,0,,12526
N-N/B,32.7907429116,1,,-117.097551898,12521,Msn Grg&Orcutt,,Mission Gorge Rd & Orcutt Av,,0,,12521
N-N/B,32.6735109667,1,,-117.096772874,12520,Highland&13th,,Highland Av & 13th St,,0,,12520
M-Street-E/B,32.6014378522,1,,-117.060322161,39004,Orange&2nd,,Orange Av & 2nd Av,,0,,39004
F-W/B,32.7116497294,1,,-117.146087367,11263,Mrkt&20th,,Market St & 20th St,,0,,11263
M-Street-W/B,32.8992543768,1,,-117.201329126,13228,Barnes Cyn&10030,,Barnes Canyon Rd & 10030,,0,,13228
F-W/B,32.8860898131,1,,-117.149463683,11261,Miramar&Empire,,Miramar Rd & Empire St,,0,,11261
F-W/B,32.8329511619,1,,-117.149311361,11260,Cmnt Mesa&Mercury,,Clairemont Mesa Bl & Mercury St,,0,,11260
N-N/B,32.7166990181,1,,-117.093432591,12529,47th&C,,47th St & C St,,0,,12529
F-W/B,32.7625616074,1,,-117.144028895,11266,Adams&Florida,,Adams Av & Florida St,,0,,11266
F-W/B,32.8881828763,1,,-117.145859374,11265,Miramar&Dowdy,,Miramar Rd & Dowdy Dr,,0,,11265
F-W/B,32.7116496025,1,,-117.144211495,11264,Mrkt&22nd,,Market St & 22nd St,,0,,11264
F-N/B,32.6675386323,1,,-117.103526352,50163,Natl City&18th,,National City Bl & 18th St,,0,nat18t,50163
F-N/B,32.6785013984,1,,-117.067166025,50162,Reo&Potomac,,Reo Dr & Potomac St,,0,,50162
N-N/B,32.6734171323,1,,-117.074118652,50161,Granger&20th,,Granger Av & 20th St,,0,,50161
N-N/B,32.6750208355,1,,-117.074741335,50160,Granger&18th,,Granger Av & 18th St,,0,18gra,50160
F-N/B,32.6870856281,0,,-117.101983241,50167,Highland&Eta,,Highland Av & Eta St,,0,,50167
M-Street-N/B,32.6648633618,1,,-117.102476919,50164,Natl City&2081,,National City Bl & 2081,,0,,50164
F-N/B,32.6623607326,1,,-117.101500699,50168,Natl City&24th,,National City Bl & 24th St,,0,nat24s,50168
F-E/B,32.8311459038,1,,-117.013266218,40151,Prospect&Brodie,,Prospect Av & Brodie Ln,,0,,40151
N-S/B,32.693259968,1,,-117.167691147,60212,Glorietta&3rd,,Glorietta Bl & 3rd St,,0,,60212
N-S/B,32.6825778995,1,,-117.178516263,60210,Orange&R H Dana (Hotel Del Crndo),,Orange Av & R H Dana Pl (Hotel Del Coronado),,0,hotdel,60210
M-Street-E/B,32.8356073486,1,,-117.015824756,40150,Msn Grg&8301,,Mission Gorge Rd & 8301,,0,,40150
M-Street-S/B,33.0373918203,2,,-116.877196554,22764,Main&Montecito,,Main St & Montecito Rd,,0,,22764
F-E/B,32.8320561437,1,,-117.008726191,40156,Prospect&Holden,,Prospect Av & Holden Rd,,0,,40156
F-S/B,32.7348152117,1,,-117.145945705,12068,Park&Zoo,,Park Bl & Zoo Pl,,0,,12068
F-S/B,32.7819856034,1,,-117.153430706,12069,Mission Ctr&Sevan,,Mission Center Rd & Sevan Ct,,0,,12069
F-E/B,32.8316399021,1,,-117.010711698,40155,Prospect&Dortha,,Prospect Av & Dortha Ct,,0,,40155
F-S/B,32.725385666,1,,-117.150769491,12060,Park&Presidents Way,,Park Bl & Presidents Way,,0,,12060
F-S/B,32.8097175154,1,,-117.151257957,12061,Kearny Villa&Aero,,Kearny Villa Rd & Aero Dr,,0,,12061
F-S/B,32.7440600285,1,,-117.147620312,12062,Park&Cypress,,Park Bl & Cypress Av,,0,,12062
M-TC-Train-S/B,32.7387078016,1,,-117.14660643,12063,Park&Zoo (Veterans Memorial),,Park Bl & Zoo Dr (Veterans Memorial),,0,,12063
N-S/B,32.7273006122,1,,-117.148613707,12064,Park&Inspiration Pt Way,,Park Bl & Inspiration Point Way,,0,,12064
F-S/B,32.7568939501,1,,-117.146332875,12065,Park&Meade,,Park Bl & Meade Av,,0,,12065
F-S/B,32.7480678275,1,,-117.14642197,12066,Park&Univ,,Park Bl & University Av,,0,paruns,12066
M-Street-S/B,32.7320617451,1,,-117.146249398,12067,Park&Vlge,,Park Bl & Village Pl,,0,,12067
N-E/B,32.7158387138,1,,-117.053505971,99239,Brdwy&Madera,,Broadway & Madera St,,0,,99239
M-Street-W/B,32.706377878,1,,-117.150643529,99146,Imperial&15th,,Imperial Av & 15th St,,0,imp16,99146
F-E/B,32.856728685,1,,-116.924998867,40227,Woodside&Channel,,Woodside Av & Channel Rd,,0,,40227
F-W/B,32.8354065613,2,,-116.767154561,40333,Arnold&Alpine,,Arnold Wy & Alpine Bl,,0,alparn,40333
F-N/B,32.822226829,1,,-117.143961,12806,Kearny Villa&Balboa,,Kearny Villa Rd & Balboa Av,,0,keabal,12806
F-N/B,32.8646427966,1,,-117.21260756,12668,Gnsee&Decoro,,Genesee Av & Decoro St,,0,,12668
F-E/B,32.7472336585,1,,-117.2087522,12669,Rosecrans&N Evergreen,,Rosecrans St & N Evergreen St,,0,,12669
F-E/B,32.8312045284,1,,-117.108958025,60832,Cmnt Mesa&Antigua,,Clairemont Mesa Bl & Antigua Bl,,0,,60832
F-W/B,32.744093554,1,,-117.212799659,12665,Rosecrans&Lytton,,Rosecrans St & Lytton St,,0,,12665
F-N/B,32.8616753482,1,,-117.22266091,12662,Rgnts&Arriba,,Regents Rd & Arriba St,,0,,12662
M-Street-W/B,32.6960503682,1,,-117.028534248,99144,Pdse Vly&Deep Dell,,Paradise Valley Rd & Deep Dell Rd,,0,,99144
F-E/B,32.7325332815,1,,-117.222256609,12661,Rosecrans&Laning,,Rosecrans St & Laning Rd,,0,,12661
F-E/B,32.6978420077,1,,-117.139143584,10519,Logan&Sampson,,Logan Av & Sampson St,,0,,10519
N-E/B,32.8334525847,1,,-117.115289249,60830,Cmnt Mesa&Trasnta Rsch Pk,,Clairemont Mesa Bl & Tierrasanta Research Park,,0,,60830
N-W/B,32.7905293541,1,,-117.202959587,10804,Clairemont&Denver,,Clairemont Dr & Denver St,,0,,10804
N-S/B,32.7137060521,1,,-117.164747144,96010,Front&F,,Front St & F St,,0,froF,96010
N-N/B,32.7690681976,1,,-117.200193163,10806,Morena&Buenos,,Morena Bl & Buenos Av,,0,,10806
F-E/B,32.8321376919,1,,-117.111516201,60831,Cmnt Mesa&Repecho,,Clairemont Mesa Bl & Repecho Dr,,0,,60831
N-W/B,32.8286755494,1,,-117.212959741,10800,Cmnt Mesa&Moraga,,Clairemont Mesa Bl & Moraga Av,,0,,10800
N-W/B,32.7848443131,1,,-117.205943625,10801,Milton&Morena,,Milton St & Morena Bl,,0,,10801
F-W/B,32.7213323953,1,,-117.23204999,96017,Rosecrans&Canon,,Rosecrans St & Canon St,,0,roscan,96017
N-S/B,32.7845772446,1,,-116.962407052,99143,Magnolia&Renette,,Magnolia Av & Renette Av,,0,,99143
F-E/B,32.9005829691,1,,-117.207243872,98509,Lusk&Telisis (After Intersection),,Lusk Bl & Telisis Ct (After Intersection),,0,,98509
F-E/B,32.9003902799,1,,-117.209408391,98508,Lusk&Waterridge Cir (After Intersection),,Lusk Bl & Waterridge Cir (After Intersection),,0,,98508
F-E/B,32.9001345009,1,,-117.195161368,98500,Barnes Cyn&Lusk(After Turn Before,,Barnes Canyon Rd & Lusk Blvd (After Turn Before Dr,,0,barlus,98500
F-E/B,32.9048623525,1,,-117.188617515,98503,Pcfc Ctr&Pcfc Ctr (10309 @ Ele,,Pacific Center Ct & Pacific Center Bl (10309 @ Ele,,0,,98503
M-Street-E/B,32.9034180018,1,,-117.190967538,98502,Pcfc Mesa&Sorrento View Business Park (@ F,,Pacific Mesa Bl & Sorrento View Business Park (@ F,,0,,98502
F-W/B,32.9042927293,1,,-117.19555794,98505,Pcfc Ctr&Pcfc Heights,,Pacific Center Bl & Pacific Heights Bl,,0,,98505
M-Special_Loc,32.9072494844,1,,-117.188792874,98504,Pcfc Ctr&10450 (In Front Of Time Warner,,Pacific Center Ct & 10450 (In Front Of Time Warner,,0,pacctr,98504
F-E/B,32.8998540733,1,,-117.216143451,98507,Lusk&Vista Sorrento (@10525 Before Dvwy),,Lusk Bl & Vista Sorrento Pkwy (@10525 Before Dvwy),,0,lusvis,98507
F-W/B,32.9028784688,1,,-117.199341749,98506,Pcfc Ctr&Mckellar,,Pacific Center Bl & Mckellar Ct,,0,,98506
N-E/B,32.7114358815,0,,-117.15579614,10105,Mrkt&10th,,Market St & 10th Av,,0,,10105
N-E/B,32.8205476415,2,,-117.14165887,10513,Balboa&8611 (Kyocera),,Balboa Av & 8611 (Kyocera),,0,,10513
N-N/B,32.6299820658,2,,-117.088884577,60506,Brdwy&H,,Broadway & H St,,0,,60506
F-N/B,32.676981904,1,,-117.107173025,60507,Natl City&7th,,National City Bl & 7th St,,0,nat7th,60507
F-N/B,32.5666521349,2,,-117.08393683,60504,Hollister&Leon,,Hollister St & Leon Av,,0,,60504
N-S/B,32.581858857,1,,-117.131765194,60502,Seacoast&Daisy,,Seacoast Dr & Daisy Av,,0,,60502
M-Street-S/B,32.7017133768,2,,-117.249157862,13422,Cabrillo Memorial Hwy&Safety & Environment,,Cabrillo Memorial Hwy & Safety & Environment,,0,,13422
M-Street-N/B,32.7017227277,2,,-117.249021436,13421,Cabrillo Memorial Hwy&Safety & Environment,,Cabrillo Memorial Hwy & Safety & Environment,,0,,13421
F-W/B,32.5840253791,1,,-117.032837782,60501,Palm&Dennery (Kaiser),,Palm Av & Dennery Rd (Kaiser),,0,,60501
F-N/B,32.7489333246,1,,-117.146082763,12804,Park&Univ,,Park Bl & University Av,,0,paruni,12804
F-W/B,32.7200941259,2,,-117.228079225,99062,Anchorage&Shelter Island,,Anchorage Ln & Shelter Island Dr,,0,sheanc,99062
N-S/B,32.759259114,1,,-117.138914457,11689,Texas&Monroe,,Texas St & Monroe Av,,0,,11689
N-S/B,32.7574039567,1,,-117.138902245,11688,Texas&Meade,,Texas St & Meade Av,,0,,11688
N-S/B,32.7161135261,1,,-117.140365048,11684,25th&Brdwy,,25th St & Broadway,,0,,11684
N-S/B,32.7676847178,1,,-117.139480945,11687,Texas&Cmo Del Rio South,,Texas St & Camino Del Rio South,,0,txcams,11687
N-S/B,32.6955994269,1,,-117.141779862,11681,Main&Sampson,,Main St & Sampson St,,0,,11681
N-W/B,32.797566737,1,,-117.142880823,11680,Murray Ridge&Al,,Murray Ridge Rd & Al Ct,,0,,11680
N-S/B,32.7064888784,1,,-117.140277587,11682,25th&Imperial,,25th St & Imperial Av,,0,,11682
F-W/B,32.5766262525,1,,-117.102416907,60182,Imperial Bch&Granger,,Imperial Beach Bl & Granger St,,0,,60182
F-W/B,32.5766154402,1,,-117.097612587,60183,Crndo&Thermal,,Coronado Av & Thermal Av,,0,thmcor,60183
M-Street-N/B,32.727812377,1,,-117.147028857,12798,Park&Naval Hospital,,Park Bl & Naval Hospital,,0,,12798
F-W/B,32.5766366711,1,,-117.106065617,60181,Imperial Bch&13th,,Imperial Beach Bl & 13th St,,0,,60181
N-N/B,32.5694306613,1,,-117.105596508,60186,13th&Iris,,13th St & Iris Av,,0,13iris,60186
F-W/B,32.5692725158,2,,-117.093462094,60187,Satellite&Saturn,,Satellite Bl & Saturn Bl,,0,,60187
F-E/B,32.5690876686,1,,-117.104723305,60184,Iris&13th,,Iris Av & 13th St,,0,13iris,60184
F-W/B,32.5840290359,1,,-117.097076704,60185,Palm&Thermal,,Palm Av & Thermal Av,,0,,60185
F-N/B,32.7258654906,1,,-117.150176101,12793,Park&Presidents Way,,Park Bl & Presidents Way,,0,,12793
F-W/B,32.5766481616,1,,-117.093246907,60188,Crndo&Saturn,,Coronado Av & Saturn Bl,,0,,60188
F-W/B,32.5766038864,2,,-117.088864264,60189,Crndo&Green Bay,,Coronado Av & Green Bay St,,0,,60189
M-Street-E/B,32.8001272944,1,,-116.928899712,40220,Madison&E Main,,Madison Av & E Main St,,0,,40220
N-N/B,32.7410830141,1,,-117.147294039,12797,Park&Upas,,Park Bl & Upas St,,0,,12797
F-N/B,32.7003968185,1,,-117.148423984,12794,Main&Beardsley,,Main St & Beardsley St,,0,,12794
F-N/B,32.7446224816,1,,-117.147378868,12795,Park&Cypress,,Park Bl & Cypress Av,,0,,12795
M-Street-E/B,32.7091681541,1,,-117.009254916,10332,Orville&Brucker,,Orville St & Brucker Av,,0,orvbru,10332
M-TC-Train-N/B,32.6750191089,0,,-117.113095078,75016,8th St,8thtro,8th Street Station,8thS,0,8thS_N,75016
F-S/B,32.714228222,1,,-117.012799979,10330,Swtwter&Jamacha,,Sweetwater Rd & Jamacha Rd,,0,,10330
N-E/B,32.769343678,1,,-117.011003282,10331,La Mesa&Glen,,La Mesa Bl & Glen St,,0,,10331
N-E/B,32.772304059,1,,-117.006041578,10336,La Mesa&Garfield,,La Mesa Bl & Garfield St,,0,,10336
N-E/B,32.8027960989,1,,-117.008672591,10334,Navajo&Jaffe,,Navajo Rd & Jaffe Ct,,0,nav125,10334
N-N/B,32.7149096399,1,,-117.09344798,12528,47th&Hilltop,,47th St & Hilltop Dr,,0,,12528
F-E/B,32.5763752875,1,,-117.079195268,60086,Crndo&25th,,Coronado Av & 25th St,,0,,60086
F-S/B,32.633725599,1,,-117.077080524,12189,3rd&H,,3rd Av & H St,,0,,12189
M-TC-Train-N/B,32.9021545109,1,,-117.225252411,99369,Sorrento Vly Coaster Sta,svcoas,Sorrento Valley Coaster Station,,0,svcoas,99369
N-N/B,32.7176948817,1,,-117.154585952,99367,11th&B,,11th Av & B St,,0,11thb,99367
M-TC-Bus,32.6990973805,1,,-117.184219563,99365,NASNI TC,,NASNI Transit Center,,0,nasni,99365
F-W/B,32.7380054103,1,,-117.251146627,99362,Orchard&Ebers,,Orchard Av & Ebers St,,0,,99362
N-E/B,32.8312837644,1,,-117.135103628,99363,Cmnt Mesa&Complex,kmtc,Clairemont Mesa Bl & Complex Dr,,0,kmtc,99363
N-E/B,32.8327109912,1,,-117.200821565,10053,Cmnt Mesa&Kleefeld,,Clairemont Mesa Bl & Kleefeld Av,,0,,10053
N-N/B,32.7368275377,1,,-117.25166983,99361,Ebers&Pescadero,,Ebers St & Pescadero Av,,0,,99361
F-E/B,32.7680289722,1,,-117.029645349,12240,La Mesa&Lee,,La Mesa Bl & Lee Av,,0,,12240
M-Street-S/B,32.6993288615,1,,-117.028169879,12241,Mdwbrk&Brookmeadow,,Meadowbrook Dr & Brookmeadow Pl,,0,,12241
F-S/B,32.754698117,0,,-117.218324762,13339,Sports Arena&Midway,,Sports Arena Bl & Midway Dr,,0,spohan,13339
F-N/B,32.5521927946,1,,-117.042265155,60439,San Ysidro&I-805 (Ramp),,San Ysidro Bl & I-805 (Ramp),,0,,60439
F-S/B,32.7232544171,0,,-117.026426989,12244,Skyline&Canton,,Skyline Dr & Canton Dr,,0,,12244
F-S/B,32.7163281111,1,,-117.025572679,12246,Cardiff&Jamacha,,Cardiff St & Jamacha Rd,,0,,12246
N-N/B,32.7369822113,1,,-117.230708951,12328,Chatsworth&Nimitz,,Chatsworth Bl & Nimitz Bl,,0,,12328
F-W/B,32.7695162767,1,,-117.058631392,13332,Mntzma&Catoctin,,Montezuma Rd & Catoctin Dr,,0,,13332
M-Street-N/B,32.5957305333,1,,-117.075445245,60430,Brdwy&Main,,Broadway & Main St,,0,,60430
F-N/B,32.5743621248,1,,-117.066637053,60431,Beyer&Del Sol,,Beyer Bl & Del Sol Bl,,0,,60431
F-N/B,32.5541545775,1,,-117.047893799,60436,Cottonwood&San Ysidro,,Cottonwood Rd & San Ysidro Bl,,0,sancot,60436
N-E/B,32.7439510934,1,,-117.235024253,13336,Voltaire&Catalina,,Voltaire St & Catalina Bl,,0,volcat,13336
F-S/B,32.8842363919,1,,-117.222170907,21195,Gnsee&Scripps Hospital,,Genesee Av & Scripps Hospital,,0,genscr,21195
F-S/B,32.7589665822,1,,-117.130262258,12086,30th&Monroe,,30th St & Monroe Av,,0,,12086
F-S/B,32.7549566997,1,,-117.130235205,12087,30th&El Cjn,,30th St & El Cajon Bl,,0,elc30,12087
F-S/B,32.7537718517,1,,-117.130268904,12084,30th&Howard,,30th St & Howard Av,,0,,12084
F-S/B,32.7570564345,1,,-117.130252931,12085,30th&Meade,,30th St & Meade Av,,0,,12085
,32.7920322524,,,-116.975705938,ecajtc,ecajtc,,El Cajon Transit Center,,1,,
F-S/B,32.7501167107,1,,-117.130216123,12083,30th&Lincoln,,30th St & Lincoln Av,,0,,12083
M-Street-S/B,32.8305662489,1,,-117.134741567,12080,Complex&Cmnt Mesa,kmtc,Complex Dr & Clairemont Mesa Bl,,0,comcla,12080
F-E/B,32.8562169555,1,,-116.929104475,40222,Woodside&Erwin,,Woodside Av & Erwin Ln,,0,,40222
F-E/B,32.7605586763,1,,-117.166778757,13034,Hotel Cir S&Bachman,,Hotel Circle S & Bachman Pl,,0,,13034
F-S/B,32.7608685313,1,,-117.130264998,12088,30th&Madison,,30th St & Madison Av,,0,,12088
F-S/B,32.7625887438,1,,-117.130314716,12089,30th&Adams,,30th St & Adams Av,,0,30ada,12089
F-E/B,32.9139504475,1,,-117.132445715,10542,Mra Msa&Greenford,,Mira Mesa Bl & Greenford Dr,,0,,10542
F-S/B,32.6941825239,1,,-117.175173511,60464,Orange&4th,,Orange Av & 4th St,,0,ora4th,60464
F-E/B,32.7101776755,1,,-117.063438189,99108,Encanto/62nd Trly Sta,enctro,Encanto/62nd St Trolley Stn,,0,enctro,99108
N-W/B,32.8512061653,1,,-117.214954878,10798,Governor&Scripps,,Governor Dr & Scripps St,,0,,10798
M-TC-Train-N/B,32.698126984,0,,-117.146665043,75018,Barrio Logan,barS_S,Barrio Logan Station,barS,0,barS_N,75018
N-E/B,32.5837058605,1,,-117.099703148,60034,Palm&16th,,Palm Av & 16th St,,0,,60034
N-E/B,32.7526611452,1,,-117.226733143,10029,WPt Loma&Adrian,,West Point Loma Bl & Adrian St,,0,,10029
N-N/B,32.8213158741,1,,-117.127265986,99102,Ruffin&Balboa,,Ruffin Rd & Balboa Av,,0,rufbal,99102
N-S/B,32.8231165023,1,,-117.127602937,99103,Ruffin&Balboa,,Ruffin Rd & Balboa Av,,0,rufbal,99103
N-N/B,32.7519947447,1,,-117.214665165,10796,Midway&Kemper,,Midway Dr & Kemper St,,0,,10796
N-E/B,32.8017129046,1,,-117.231748819,10025,Garnet&Noyes,,Garnet Av & Noyes St,,0,,10025
F-N/B,32.7017157189,1,,-117.054540992,99106,Woodman&Skyline,,Woodman St & Skyline Dr,,0,woosky,99106
F-S/B,32.7008951057,0,,-117.054780552,99107,Woodman&Skyline,,Woodman St & Skyline Dr,,0,woosky,99107
N-E/B,32.7450667067,1,,-117.235748986,10020,Voltaire&Mendocino,,Voltaire St & Mendocino St,,0,,10020
N-W/B,32.8718213175,1,,-117.217965717,10793,LJ Vlge&Rgnts,,La Jolla Village Dr & Regents Rd,,0,,10793
M-Street-S/B,32.6823370272,1,,-117.042947025,60726,Woodman&Alscacia,,Woodman St & Alscacia St,,0,,60726
M-Street-S/B,32.6790943508,1,,-117.040295236,60727,Woodman&Wattle,,Woodman St & Wattle Dr,,0,,60727
F-S/B,32.6885562937,0,,-117.046444919,60724,Woodman&Pdse Vly,,Woodman St & Paradise Valley Rd,,0,woopar,60724
M-Street-S/B,32.686479312,1,,-117.045031855,60725,Woodman&Doriana,,Woodman St & Doriana St,,0,,60725
M-Street-W/B,32.693180836,1,,-117.033325952,60722,Pdse Vly&Parkwood,,Paradise Valley Rd & Parkwood Dr,,0,,60722
F-W/B,32.691767136,1,,-117.037363285,60723,Pdse Vly&Briarwood,,Paradise Valley Rd & Briarwood Rd,,0,,60723
F-W/B,32.6952419361,1,,-117.029898795,60721,Pdse Vly&Deep Dell,,Paradise Valley Rd & Deep Dell Rd,,0,deepar,60721
,32.7187626172,0,,-117.164841891,99292,A&Front,,A St & Front,,0,froast,99292
N-S/B,32.6753889672,2,,-117.102243951,99290,D&Pza,,D Av & Plaza Bl,,0,,99290
F-S/B,32.7678116045,1,,-117.015635497,99291,La Mesa&Univ,,La Mesa Bl & University Av,,0,,99291
N-S/B,32.6760951345,1,,-117.040391847,60728,Woodman&Alta View,,Woodman St & Alta View Dr,,0,wooalt,60728
F-S/B,32.6754286329,1,,-117.042745166,60729,Parkside&Alta View,,Parkside Av & Alta View Dr,,0,,60729
M-Street-E/B,32.7308726376,1,,-117.22371786,12338,Rosecrans&Poe,,Rosecrans St & Poe St,,0,,12338
F-W/B,32.7712628759,1,,-117.186351316,13436,L Vsta&Usd Main Entrance,,Linda Vista Rd & Usd Main Entrance,,0,,13436
F-N/B,32.75757446,1,,-117.146108851,12801,Park&Meade,,Park Bl & Meade Av,,0,,12801
N-E/B,32.7525746518,1,,-117.064883454,99090,Univ&Coll,,University Av & College Av,,0,coluni,99090
N-W/B,32.7306378018,1,,-117.224219295,12337,Rosecrans&Oliphant,,Rosecrans St & Oliphant St,,0,,12337
M-Street-N/B,32.7312809801,2,,-117.229422819,12330,Plum&Macaulay,,Plum St & Macaulay St,,0,,12330
N-E/B,32.725329992,0,,-117.22843648,12331,Rosecrans&Garrison,,Rosecrans St & Garrison St,,0,,12331
N-E/B,32.7266056658,1,,-117.227351585,12333,Rosecrans&Ingelow,,Rosecrans St & Ingelow St,,0,,12333
N-E/B,32.8006936809,1,,-116.963468174,40068,Madison&Magnolia,,Madison Av & Magnolia Av,,0,,40068
M-Street-E/B,32.7114112514,1,,-117.108518911,10587,Mrkt&40th,,Market St & 40th St,,0,,10587
M-Street-N/B,32.7210503533,1,,-117.172828389,99859,N Harbor&Ash,,N Harbor Dr & Ash St,,0,harcac,99859
F-E/B,32.7803064016,1,,-116.966156407,40063,Chase&Estes,,Chase Av & Estes St,,0,chaest,40063
F-W/B,32.7386207205,1,,-117.217432629,11916,Rosecrans&Curtis,,Rosecrans St & Curtis St,,0,,11916
N-E/B,32.7803071628,0,,-116.962701125,40067,Chase&Magnolia,,Chase Av & Magnolia Av,,0,,40067
N-E/B,32.7875862588,1,,-116.965356591,40065,Wshngtn&Sunshine,,Washington Av & Sunshine Av,,0,,40065
F-E/B,32.7139720828,0,,-117.080535206,41049,Roswell&Hilltop,,Roswell St & Hilltop Dr,,0,,41049
F-S/B,32.9047880226,1,,-117.171097247,99036,Cmo Santa Fe&Flanders,,Camino Santa Fe & Flanders Dr,,0,camfla,99036
N-N/B,32.7286246199,1,,-117.09906159,99037,Fairmnt&Home,,Fairmount Av & Home Av,,0,faihom,99037
M-Street-E/B,32.7928379928,1,,-117.085349813,10248,Zion&Winona,,Zion Av & Winona Av,,0,,10248
F-S/B,32.7440180981,1,,-117.250945003,11851,Cable&Narragansett,,Cable St & Narragansett Av,,0,,11851
N-E/B,32.7494529579,1,,-117.090200956,10242,Univ&Estrella,,University Av & Estrella Av,,0,,10242
N-E/B,32.7562302762,1,,-117.090272095,10243,El Cjn&Estrella,,El Cajon Bl & Estrella Av,,0,elc48,10243
N-E/B,32.7929125558,1,,-117.092174288,10241,Zion&Seaman,,Zion Av & Seaman St,,0,,10241
N-E/B,32.7566900056,1,,-117.086929427,10247,El Cjn&50th,,El Cajon Bl & 50th St,,0,,10247
F-S/B,32.7285347486,1,,-117.099340369,99038,Fairmnt&Home,,Fairmount Av & Home Av,,0,faihom,99038
N-S/B,32.7158137356,1,,-117.164804782,99039,Front&Brdwy,,Front St & Broadway,,0,frobro,99039
F-S/B,32.8716993984,1,,-117.203600969,99586,Judicial&Golden Haven,,Judicial Dr & Golden Haven Dr,,0,,99586
F-S/B,32.8761778394,1,,-117.205594042,99587,Judicial&Executive,,Judicial Dr & Executive Dr,,0,,99587
F-S/B,32.705771711,0,,-117.248973048,11853,Catalina&NRAD (Gate 3),,Catalina Bl & NRAD (Gate 3),,0,spawar,11853
,32.7802501531,0,,-117.097001931,99582,Grantville Trly,gratro,Grantville Trolley Station,,0,gratro,99582
F-S/B,32.7734713344,1,,-117.166392615,12008,Ulric&Linbrook,,Ulric St & Linbrook Dr,,0,,12008
,32.7804025853,0,,-117.097218135,99580,Grantville Trly,gratro,Grantville Trolley Station,,0,gratro,99580
,32.7802129511,0,,-117.097216311,99581,Grantville Trly,gratro,Grantville Trolley Station,,0,gratro,99581
M-Street-S/B,32.6290573069,1,,-117.079735863,30553,4th&I,,4th Av & I St,,0,,30553
F-E/B,32.6381219059,1,,-117.037417226,30554,EH&Kernel,,East H St & Kernel Pl,,0,,30554
F-E/B,32.6357753297,1,,-117.01992069,30555,EH&Tierra Del Rey,,East H St & Tierra Del Rey,,0,,30555
F-W/B,32.8644387708,1,,-117.201691997,99588,Nobel&Shoreline,,Nobel Dr & Shoreline Dr,,0,nobsho,99588
,32.7170583863,0,,-117.169297966,99589,Santa Fe Depot TC,,Santa Fe Depot Transit Center,,0,ampket,99589
F-S/B,32.7155523173,0,,-117.247451772,11861,Catalina&Dupont,,Catalina Bl & Dupont St,,0,,11861
M-Street-W/B,32.7505255235,1,,-117.070501069,13112,Univ&Univ Sq,,University Av & University Sq,,0,,13112
F-W/B,32.8316022449,1,,-117.128608846,13111,Cmnt Mesa&Ruffin,,Clairemont Mesa Bl & Ruffin Rd,,0,claove,13111
